url_path,views_total,views_unique
/MLDataAnalytics/pNet,61,24
/MLDataAnalytics/pNet/actions,11,1
/MLDataAnalytics/pNet/issues,10,3
/MLDataAnalytics/pNet/issues/8,10,2
/MLDataAnalytics/pNet/commits/main,6,2
/MLDataAnalytics/pNet/compare/github-repo-stats,6,1
/MLDataAnalytics/pNet/pulse,5,3
/MLDataAnalytics/pNet/graphs/traffic,5,1
/MLDataAnalytics/pNet/graphs/commit-activity,4,2
/MLDataAnalytics/pNet/tree/main/workflows,4,2
